_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold,true_gold,ltable_title,rtable_title,ltable_street_addr,rtable_street_addr,Add_match,street_match,phone_match,Zip_match,redudant
495,1250,41,un cafecito,na,4153741769,na,94102,335 jones street,un cafecito," coffee & tea,breakfast & brunch,sandwiches",4156741769,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, waiterservice, caters",94102,335 jones street,1,1,un cafecito,un cafecito,335 jones street,335 jones street,TRUE,TRUE,FALSE,,
502,1255,670,working girl's cafe," american,cafe,delicatessen",4153981390," takeout, seating, wheelchair accessible",94108,259 kearny street,working girlsâ€°Ã›Â¡ÃŒÃùÃ¥Â» cafe," sandwiches,salad,breakfast & brunch",4153981390,"delivery, takeout, creditcard, bikeparking, goodforkids, outdoorseating, caters",94108,259 kearny street,1,1,working girl's cafe,working girlsâ€°Ã›Â¡ÃŒÃùÃ¥Â» cafe,259 kearny street,259 kearny street,TRUE,FALSE,TRUE,,
505,1258,190,yellow submarine," american,fast food,delicatessen",4156815652," takeout, seating",94122,503 irving street,the yellow submarine, sandwiches,4156815652,"takeout, bikeparking, goodforkids, goodforgroups",94122,503 irving street,1,1,yellow submarine,the yellow submarine,503 irving street,503 irving street,TRUE,FALSE,TRUE,,
506,1259,1495,ristobar," italian,pizza",4159236464," reservations, seating, waitstaff, television, serves alcohol",94123,2300 chestnut street,ristobar," italian,pizza,bars",4159236464,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94123,2300 chestnut street,1,1,ristobar,ristobar,2300 chestnut street,2300 chestnut street,TRUE,TRUE,TRUE,,
507,1260,35,lou's cafe, cafe,4153794429," takeout, seating, wheelchair accessible",94118,5017 geary boulevard,louâ€°Ã›Â¡ÃŒÃùÃ¥Â»s cafe," coffee & tea,sandwiches,salad",4153794429,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, hastv, caters",94118,5017 geary boulevard,1,1,lou's cafe,louâ€°Ã›Â¡ÃŒÃùÃ¥Â»s cafe,5017 geary boulevard,5017 geary boulevard,TRUE,FALSE,TRUE,,
508,1262,1239,revelry bistro," french,fusion",4152416833," reservations, wheelchair accessible, seating, waitstaff",94102,297 page street,revelry bistro," french,american (new),breakfast & brunch",4152416833,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94102,297 page street,1,1,revelry bistro,revelry bistro,297 page street,297 page street,TRUE,TRUE,TRUE,,
521,1265,2257,maruya," japanese,sushi,asian",4155030702," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, accepts mastercard, accepts visa, accepts discover, wine and beer",94103,2931 16th street,maruya," japanese,sushi bars",4155030702,"reservations, creditcard, waiterservice",94103,2931 16th street,1,1,maruya,maruya,2931 16th street,2931 16th street,TRUE,TRUE,TRUE,,
523,127,1230,l'ardoise bistro," french,european",4154372600," seating, waitstaff, serves alcohol, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover, reservations",94114,151 noe street,lâ€°Ã›Â¡ÃŒÃùÃ¥Â»ardoise bistro, french,4154372600,"reservations, creditcard, bikeparking, waiterservice",94114,151 noe street,1,1,l'ardoise bistro,lâ€°Ã›Â¡ÃŒÃùÃ¥Â»ardoise bistro,151 noe street,151 noe street,TRUE,FALSE,TRUE,,
524,1275,132,dragoneats," vietnamese,fast food,vegetarian friendly",43213, seating,94102,520 gough street,dragoneats, vietnamese,4157951469,"takeout, creditcard, bikeparking, goodforkids, caters",94102,520 gough street,1,1,dragoneats,dragoneats,520 gough street,520 gough street,TRUE,TRUE,FALSE,,
526,1278,1148,arabian nights," middle eastern,lebanese,mediterranean",4156481444," waitstaff, reservations, seating",94110,2345 mission street,arabian nights restaurant," mediterranean,wine bars,arabian",4156481444,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, waiterservice, caters",94110,2345 mission street,1,1,arabian nights,arabian nights restaurant,2345 mission street,2345 mission street,TRUE,FALSE,TRUE,,
527,1279,152,tselogs," filipino,asian",4156587142,na,94102,552 jones street,tselogs, filipino,4156587142,"takeout, creditcard, goodforkids, waiterservice, caters",94102,552 jones street,1,1,tselogs,tselogs,552 jones street,552 jones street,TRUE,TRUE,TRUE,,
528,1281,139,el metate," mexican,latin,spanish",4156417209," takeout, seating, wheelchair accessible",94110,2406 bryant street,el metate restaurant, mexican,4156417209,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94110,2406 bryant street,1,1,el metate,el metate restaurant,2406 bryant street,2406 bryant street,TRUE,FALSE,TRUE,,
530,1285,1213,saffron grill, indian,4155675100, seating,94117,1279 fulton street,saffron grill, indian,4155675100,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, waiterservice, caters",94117,1279 fulton street,1,1,saffron grill,saffron grill,1279 fulton street,1279 fulton street,TRUE,TRUE,TRUE,,
532,1287,1185,schmidt's," german,european",4154010200," seating, reservations, waitstaff",94110,2400 folsom street,schmidtâ€°Ã›Â¡ÃŒÃùÃ¥Â»s," german,breakfast & brunch,bars",4154010200,"reservations, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94110,2400 folsom street,1,1,schmidt's,schmidtâ€°Ã›Â¡ÃŒÃùÃ¥Â»s,2400 folsom street,2400 folsom street,TRUE,FALSE,TRUE,,
536,1292,1165,pomelo," international,asian",4152852257," seating, waitstaff, serves alcohol, reservations",94131,1793 church street,pomelo," breakfast & brunch,modern european,cuban",4152852257,"reservations, takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94131,1793 church street,1,1,pomelo,pomelo,1793 church street,1793 church street,TRUE,TRUE,TRUE,,
537,1294,1258,ristorante bacco," italian,mediterranean",4152824969," reservations, seating, waitstaff, serves alcohol",94114,737 diamond street,bacco, italian,4152824969,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice, caters",94114,737 diamond street,1,1,ristorante bacco,bacco,737 diamond street,737 diamond street,TRUE,FALSE,TRUE,,
538,1295,351,chinese house of pancakes, chinese,4156818388,na,94116,937 taraval street,house of pancakes," chinese,coffee & tea,desserts",4156818388,"takeout, bikeparking, goodforkids, goodforgroups, waiterservice",94116,937 taraval street,1,1,chinese house of pancakes,house of pancakes,937 taraval street,937 taraval street,TRUE,FALSE,TRUE,,
539,1299,1219,hobson's choice bar,na,4156215859, seating,94117,1601 haight street,hobsonâ€°Ã›Â¡ÃŒÃùÃ¥Â»s choice, bars,4156215859,"creditcard, bikeparking, goodforgroups, hastv",94117,1601 haight street,1,1,hobson's choice bar,hobsonâ€°Ã›Â¡ÃŒÃùÃ¥Â»s choice,1601 haight street,1601 haight street,TRUE,FALSE,TRUE,,
540,13,1059,pearl's deluxe burgers," american,fast food",4154096120," takeout, seating, wheelchair accessible",94109,708 post street,pearlâ€°Ã›Â¡ÃŒÃùÃ¥Â»s deluxe burgers, burgers,4154096120,"takeout, bikeparking, goodforkids",94109,708 post street,1,1,pearl's deluxe burgers,pearlâ€°Ã›Â¡ÃŒÃùÃ¥Â»s deluxe burgers,708 post street,708 post street,TRUE,FALSE,TRUE,,
542,130,1266,frascati," italian,american",4159281406," reservations, seating, waitstaff, serves alcohol, full bar",94109,1901 hyde street,frascati," italian,mediterranean",4159281406,"reservations, takeout, creditcard, bikeparking, waiterservice",94109,1901 hyde street,1,1,frascati,frascati,1901 hyde street,1901 hyde street,TRUE,TRUE,TRUE,,
543,1304,424,the dosa brothers, indian,4153780984,na,94104,598 market street,the dosa brothers," street vendors,indian",4153780984,"takeout, creditcard, applepay, bikeparking, goodforkids, caters",94104,598 market street,1,1,the dosa brothers,the dosa brothers,598 market street,598 market street,TRUE,TRUE,TRUE,,
545,1307,1157,blue front cafe," american,cafe,mediterranean,middle eastern,vegetarian friendly",4152525917," takeout, seating, wheelchair accessible",94117,1430 haight street,blue front cafe," middle eastern,sandwiches,coffee & tea",4152525917,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, caters",94117,1430 haight street,1,1,blue front cafe,blue front cafe,1430 haight street,1430 haight street,TRUE,TRUE,TRUE,,
546,131,1363,venticello ristorante, italian,4159222545," reservations, seating, waitstaff, serves alcohol, full bar",94108,1257 taylor street,venticello ristorante, italian,4159222545,"reservations, creditcard, bikeparking, waiterservice",94108,1257 taylor street,1,1,venticello ristorante,venticello ristorante,1257 taylor street,1257 taylor street,TRUE,TRUE,TRUE,,
547,131,2937,venticello ristorante, italian,4159222545," reservations, seating, waitstaff, serves alcohol, full bar",94108,1257 taylor street,venticello ristorante, italian,4159222545,"reservations, creditcard, bikeparking, waiterservice",94108,1257 taylor street,1,1,venticello ristorante,venticello ristorante,1257 taylor street,1257 taylor street,TRUE,TRUE,TRUE,,
548,1311,930,paprika," german,european, czech,eastern european, central european,hungarian",4153751477," seating, reservations, waitstaff",94110,3324 24th street,paprika," czech,german,hungarian",4153751477,"reservations, takeout, bikeparking, goodforgroups, waiterservice",94110,3324 24th street,1,1,paprika,paprika,3324 24th street,3324 24th street,TRUE,TRUE,TRUE,,
549,1313,791,alamo square cafe, cafe,4154478636," seating, wheelchair accessible",94117,711 fillmore street,alamo square cafe," sandwiches,coffee & tea",4154478636,"takeout, creditcard, applepay, bikeparking, goodforkids",94117,711 fillmore street,1,1,alamo square cafe,alamo square cafe,711 fillmore street,711 fillmore street,TRUE,TRUE,TRUE,,
550,1315,605,zona rosa," mexican,latin,spanish",4156687717," seating, wheelchair accessible",94117,1797 haight street,zona rosa, mexican,4156687717,"takeout, bikeparking, goodforkids, goodforgroups, hastv",94117,1797 haight street,1,1,zona rosa,zona rosa,1797 haight street,1797 haight street,TRUE,TRUE,TRUE,,
556,1318,716,hayes valley bakeworks,na,4158642688,na,94102,550 gough street,hayes valley bakeworks," bakeries,coffee & tea,american (new)",4158642688,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, caters",94102,550 gough street,1,1,hayes valley bakeworks,hayes valley bakeworks,550 gough street,550 gough street,TRUE,TRUE,TRUE,,
558,1322,1149,yummy yummy," asian,vietnamese",4155664722," seating, waitstaff, takeout",94122,1015 irving street,yummy yummy," vietnamese,chinese,noodles",4155664722,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94122,1015 irving street,1,1,yummy yummy,yummy yummy,1015 irving street,1015 irving street,TRUE,TRUE,TRUE,,
564,1324,1201,mission bowling club," bar,pub",4158632695," seating, waitstaff",94110,3176 17th street,mission bowling club," bowling,breakfast & brunch,cocktail bars",4158632695,"reservations, creditcard, bikeparking, goodforgroups, outdoorseating, hastv, waiterservice",94110,3176 17th street,1,1,mission bowling club,mission bowling club,3176 17th street,3176 17th street,TRUE,TRUE,TRUE,,
567,1327,2235,takara restaurant," japanese,sushi,asian",4159212000," reservations, seating, waitstaff, serves alcohol, takeout, wheelchair accessible",94115,22 peace plz ste 202,an japanese restaurant," sushi bars,japanese",4152924886,"reservations, creditcard, bikeparking, waiterservice",94115,22 peace plz,1,1,takara restaurant,an japanese restaurant,22 peace plz ste 202,22 peace plz,FALSE,FALSE,FALSE,,
568,1328,441,sai jai thai restaurant," asian,thai",4156735774," takeout, seating, waitstaff, reservations",94109,771 ofarrell street,sai jai thai restaurant, thai,4156735774,"delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice",94109,771 o&#39;farrell street,1,1,sai jai thai restaurant,sai jai thai restaurant,771 ofarrell street,771 o&#39;farrell street,FALSE,TRUE,TRUE,,
579,134,1262,absinthe brasserie & bar," french,american, bar,european, contemporary,gluten free options",4155511590," reservations, seating, waitstaff, wheelchair accessible, serves alcohol, full bar",94102,398 hayes street,absinthe brasserie &amp; bar," french,breakfast & brunch,bars",4155511590,"reservations, takeout, creditcard, bikeparking, goodforgroups, outdoorseating, waiterservice",94102,398 hayes street,1,1,absinthe brasserie & bar,absinthe brasserie &amp; bar,398 hayes street,398 hayes street,TRUE,FALSE,TRUE,,
584,1340,932,nono burger," street food,vegetarian friendly",2063845426,na,94103,428 11th street,no no burger," burgers,food stands,vegan",4157109280,"takeout, creditcard, applepay, bikeparking, goodforkids, goodforgroups, outdoorseating, caters",94103,428 11th street,1,1,nono burger,no no burger,428 11th street,428 11th street,TRUE,FALSE,FALSE,,
585,1342,1168,i'a poke,na,4158298030,na,291,314 church street,iâ€°Ã›Â¡ÃŒÃùÃ¥Â»a poke," asian fusion,poke",4158298030,"takeout, creditcard, bikeparking, goodforkids",94114,314 church street,1,1,i'a poke,iâ€°Ã›Â¡ÃŒÃùÃ¥Â»a poke,314 church street,314 church street,TRUE,FALSE,TRUE,,
586,1343,1257,the morris,na,4156128480,na,4950,2501 mariposa street,the morris, american (new),4156128480,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94110,2501 mariposa street,1,1,the morris,the morris,2501 mariposa street,2501 mariposa street,TRUE,TRUE,TRUE,,
587,1344,575,sushi taka, sushi,4153624800,na,94108,600 kearny street,sushi taka," sushi bars,japanese",216185,"takeout, creditcard, goodforkids, outdoorseating, caters",94108,600 kearny street,1,1,sushi taka,sushi taka,600 kearny street,600 kearny street,TRUE,TRUE,FALSE,,
588,1345,1247,tsubasa sushi," japanese,sushi",4155519688,na,94102,429 gough street,tsubasa sushi," sushi bars,japanese",4155519688,"reservations, creditcard, goodforgroups, waiterservice",94102,429 gough street,1,1,tsubasa sushi,tsubasa sushi,429 gough street,429 gough street,TRUE,TRUE,TRUE,,
601,1350,2236,ju-ni," japanese,sushi",4156559924,na,94117,1335 fulton street,jÃ¥ÂÅÃŒÃ -ni," japanese,sushi bars",4156559924,"reservations, creditcard, waiterservice",94117,1335 fulton street,1,1,ju-ni,jÃ¥ÂÅÃŒÃ -ni,1335 fulton street,1335 fulton street,TRUE,FALSE,TRUE,,
602,1351,99,tortas los picudos, mexican,214633,na,4136,2969 24th street,tortas los picudos," mexican,juice bars & smoothies,sandwiches",4158244199,"takeout, creditcard, bikeparking, goodforkids",94110,2969 24th street,1,1,tortas los picudos,tortas los picudos,2969 24th street,2969 24th street,TRUE,TRUE,FALSE,,
606,1354,1134,red door cafe," american,cafe",4154414647, seating,94109,1608 bush street,red door cafe," breakfast & brunch,vegetarian,latin american",4154411564,"takeout, creditcard, waiterservice",94108,1608 bush street,1,1,red door cafe,red door cafe,1608 bush street,1608 bush street,TRUE,TRUE,FALSE,,
607,1359,126,hai ky mi gia," chinese,vietnamese,asian",4157712577,na,94109,707 ellis street,hai ky mi gia," chinese,vietnamese,noodles",4157712577,"takeout, goodforkids, goodforgroups, waiterservice",94109,707 ellis street,1,1,hai ky mi gia,hai ky mi gia,707 ellis street,707 ellis street,TRUE,TRUE,TRUE,,
609,136,1480,john's grill," steakhouse,american,seafood,soups",4159860069," takeout, serves alcohol, full bar, reservations, seating, waitstaff, highchairs available, wine and beer, accepts american express, accepts mastercard, accepts visa, accepts discover",94102,63 ellis street,johnâ€°Ã›Â¡ÃŒÃùÃ¥Â»s grill," steakhouses,seafood",4159860069,"reservations, takeout, creditcard, goodforgroups, waiterservice",94102,63 ellis street,1,1,john's grill,johnâ€°Ã›Â¡ÃŒÃùÃ¥Â»s grill,63 ellis street,63 ellis street,TRUE,FALSE,TRUE,,
