_id,ltable_id,rtable_id,ltable_title,ltable_cuisine,ltable_phone,ltable_feature,ltable_zipcode,ltable_street_addr,rtable_title,rtable_cuisine,rtable_phone,rtable_feature,rtable_zipcode,rtable_street_addr,gold
113,1028,998,kyoto sushi," japanese,sushi,asian",4153511234," takeout, seating, waitstaff",94109,1233 van ness avenue,august 1 five," indian,cocktail bars,salad",4157715900,"reservations, takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,524 van ness avenue,0
114,1040,1190,manna," asian,korean",4156655969," takeout, seating, waitstaff",94122,845 irving street,manna, korean,4156655969,"takeout, creditcard, bikeparking, goodforkids, waiterservice",94122,845 irving street,0
115,1041,1029,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,limÌÎ_n rotisserie," latin american,peruvian,tapas/small plates",4158212134,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice, caters",94110,1001 s van ness avenue,0
116,1041,1049,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
117,1041,1095,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
118,1041,1198,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,helmand palace," afghan,salad,soup",4153450072,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,2424 van ness avenue,0
119,1041,1208,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,ho‰Û¡ÌÝå»s bootleg tavern," american (new),sports bars",4158727773,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice",94109,2360 van ness avenue,0
120,1041,1261,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,house of prime rib," american (traditional),steakhouses",4158854605,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,1906 van ness avenue,0
121,1041,1309,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,ruth‰Û¡ÌÝå»s chris steak house," steakhouses,wine bars",4156730557,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1601 van ness avenue,0
122,1041,1365,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
123,1041,1368,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
124,1041,1442,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,davies symphony hall," performing arts,music venues,venues & event spaces",4156216600,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
125,1041,1446,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,matterhorn restaurant," fondue,german",4158856116,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,2323 van ness avenue,0
126,1041,1456,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,san francisco symphony," performing arts,music venues",4158646000,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
127,1041,17,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,philz coffee, coffee & tea,4152927660,"takeout, creditcard, applepay, bikeparking",94102,748 van ness avenue,0
128,1041,1717,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,"alyson mititieri, le"," medical spas,hair removal,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
129,1041,1723,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,beaux gateaux wedding cakes," bakeries,desserts",4157543043,"delivery, creditcard, bikeparking",94109,2100 van ness avenue,0
130,1041,1756,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,"edward p miranda, md facs"," cosmetic surgeons,medical spas",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
131,1041,1779,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,pacific plastic surgery group," cosmetic surgeons,skin care",4153799015,"creditcard, bikeparking",94102,77 van ness avenue,0
132,1041,178,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,bender‰Û¡ÌÝå»s bar and grill," dive bars,american (traditional)",4158241800,"reservations, bikeparking, goodforgroups, outdoorseating, hastv",94110,806 s van ness avenue,0
133,1041,1796,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,cafÌÎå© at the opera," cafes,american (traditional),sandwiches",4158618150,"reservations, creditcard, goodforgroups, waiterservice, caters",94102,301 van ness avenue,0
134,1041,202,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,flying pig bistro pub," sandwiches,pubs,sports bars",4159341234,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating, hastv, caters",94103,433 s van ness avenue,0
135,1041,2249,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,hinata," sushi bars,japanese",4158298291,"reservations, creditcard, waiterservice",94109,810 van ness avenue,0
136,1041,2252,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,harris‰Û¡ÌÝå» restaurant, steakhouses,4156731888,"reservations, creditcard, goodforgroups, waiterservice",94109,2100 van ness avenue,0
137,1041,2279,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,"larry fan, md | 77 plastic surgery"," cosmetic surgeons,medical spas,skin care",4156557546,"creditcard, bikeparking",94102,77 van ness avenue,0
138,1041,2424,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,guitar center lessons, musical instruments & teachers,4154090350,creditcard,94109,1645 van ness avenue,0
139,1041,2427,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,blinks+brows - san francisco," eyelash service,eyebrow services,permanent makeup",4158451898,"creditcard, bikeparking",94109,1901 van ness avenue,0
140,1041,2464,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,"jesse maschmeyer violins, llc"," musical instruments & teachers,musical instrument services",4158715013,"creditcard, bikeparking",94102,512 van ness avenue,0
141,1041,2684,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,trip tel, mobile phones,4154743330,,94109,1525 van ness avenue,0
142,1041,2724,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
143,1041,2939,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
144,1041,2942,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
145,1041,2961,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
146,1041,386,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,phone booth, dive bars,4156484683,"goodforgroups, hastv",94110,1398 s van ness avenue,0
147,1041,492,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,the little spot cafe," coffee & tea,bagels,sandwiches",4155501800,"takeout, creditcard, bikeparking, goodforkids, outdoorseating, waiterservice",94110,1199 s van ness avenue,0
148,1041,574,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,stoner‰Û¡ÌÝå»s, delis,4159137753,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94102,752 van ness avenue,0
149,1041,585,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,whiz burgers drive-in, burgers,4158245888,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, outdoorseating",94110,700 s van ness avenue,0
150,1041,637,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,my corner cafe, american (traditional),4155502382,"takeout, creditcard, bikeparking, goodforkids, goodforgroups",94110,1500 s van ness avenue,0
151,1041,754,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,kenny‰Û¡ÌÝå»s restaurant," diners,salad,breakfast & brunch",4156218902,"takeout, goodforkids, goodforgroups, hastv, waiterservice",94110,518 s van ness avenue,0
152,1041,887,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,counter offer," american (traditional),pubs",4158241800,"takeout, creditcard, bikeparking, goodforgroups, outdoorseating, hastv",94110,800 s van ness avenue,0
153,1041,966,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,urban putt," mini golf,american (new),bars",4153411080,"reservations, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice",94110,1096 s van ness avenue,0
154,1041,989,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,walzwerk, german,4155517181,"reservations, takeout, creditcard, bikeparking, goodforgroups, waiterservice",94103,381 s van ness avenue,0
155,1041,998,wayo sushi restaurant," sushi,asian,japanese",4154748369, seating,94109,1407 van ness avenue,august 1 five," indian,cocktail bars,salad",4157715900,"reservations, takeout, creditcard, goodforkids, goodforgroups, waiterservice, caters",94102,524 van ness avenue,0
156,1043,1295,izakaya yuzuki," japanese,asian",," reservations, seating, waitstaff, serves alcohol",,598 guerrero street,yuzuki japanese eatery, izakaya,4155569898,"reservations, creditcard, bikeparking, goodforgroups, waiterservice",94110,598 guerrero street,0
157,1045,1029,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,limÌÎ_n rotisserie," latin american,peruvian,tapas/small plates",4158212134,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice, caters",94110,1001 s van ness avenue,0
158,1045,1049,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,san jalisco, mexican,4156488383,"takeout, creditcard, bikeparking, goodforkids, goodforgroups, hastv, waiterservice, caters",94110,901 s van ness avenue,0
159,1045,1095,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,corridor cafe," coffee & tea,sandwiches,breakfast & brunch",4154004979,"takeout, creditcard, applepay, bikeparking, goodforkids, outdoorseating, caters",94102,100 van ness avenue,0
160,1045,1198,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,helmand palace," afghan,salad,soup",4153450072,"reservations, delivery, takeout, creditcard, bikeparking, goodforkids, goodforgroups, waiterservice, caters",94109,2424 van ness avenue,0
161,1045,1208,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,ho‰Û¡ÌÝå»s bootleg tavern," american (new),sports bars",4158727773,"reservations, takeout, creditcard, bikeparking, goodforgroups, hastv, waiterservice",94109,2360 van ness avenue,0
162,1045,1261,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,house of prime rib," american (traditional),steakhouses",4158854605,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,1906 van ness avenue,0
163,1045,1309,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,ruth‰Û¡ÌÝå»s chris steak house," steakhouses,wine bars",4156730557,"reservations, takeout, creditcard, goodforgroups, waiterservice",94109,1601 van ness avenue,0
164,1045,1365,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,dainese d-store," motorcycle gear,ski & snowboard shops",4156265478,"creditcard, applepay, bikeparking",94103,131 s van ness avenue,0
165,1045,1368,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,music exchange, musical instruments & teachers,4155520445,creditcard,94102,700 van ness avenue,0
166,1045,1442,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,davies symphony hall," performing arts,music venues,venues & event spaces",4156216600,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
167,1045,1446,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,matterhorn restaurant," fondue,german",4158856116,"reservations, creditcard, goodforkids, goodforgroups, waiterservice",94109,2323 van ness avenue,0
168,1045,1456,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,san francisco symphony," performing arts,music venues",4158646000,"creditcard, bikeparking, goodforkids, goodforgroups",94102,201 van ness avenue,0
169,1045,17,august (1) five, indian,4157715900, reservations,94102,524 van ness avenue,philz coffee, coffee & tea,4152927660,"takeout, creditcard, applepay, bikeparking",94102,748 van ness avenue,0
