id,title,yelpPage,categories,price,rating,mon,tue,wed,thu,fri,sat,sun,addr,phone,takeout,creditCard,applePay,parking,bikeParking,outdoorSeating,wifi,caters,reservations,delivery,goodFor,goodForKids,goodForGroups,attire,ambience,noiseLevel,alcohol,hasTV,waiterService,driveThrough
56,Bacon Dog Cart,https://www.yelp.com/ /biz/bacon-dog-cart-san-francisco,"Hot Dogs,Street Vendors",Under $10,4.5 star rating,,,,,,,,"The MissionSan Francisco, CA 94110",,Yes,No,No,Street,No,Yes,No,No,No,No,Late Night,Yes,Yes,Casual,Divey,Average,No,No,No,
57,Emanuel Coffee,https://www.yelp.com/ /biz/emanuel-coffee-san-francisco-4,"Breakfast & Brunch,Salvadoran,Mexican",Under $10,4.5 star rating,10:00 am-9:00 pm,10:00 am-9:00 pm,Closed,10:00 am-9:00 pm,9:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-9:00 pm,"488 Haight StSan Francisco, CA 94117",(415) 865-0522,Yes,Yes,No,Street,Yes,No,Free,Yes,No,No,"Breakfast, Brunch, Lunch, Dinner",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
58,Grand Coffee,https://www.yelp.com/ /biz/grand-coffee-san-francisco,Coffee & Tea,Inexpensive,4.5 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-5:00 pm,"2663 Mission StSan Francisco, CA 94110",(415) 206-1238,Yes,Yes,Yes,"Garage, Street",Yes,Yes,No,,,,,,,,,,,,,
59,Paulie’s Pickling,https://www.yelp.com/ /biz/paulies-pickling-san-francisco,"Specialty Food,Delis,Sandwiches",Under $10,4.5 star rating,9:30 am-5:00 pm,Closed,9:30 am-5:00 pm,9:30 am-5:00 pm,9:30 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,,(415) 285-0800,Yes,Yes,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
60,San Pancho’s Tacos,https://www.yelp.com/ /biz/san-panchos-tacos-san-francisco,"Food Trucks,Mexican",Under $10,5.0 star rating,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,Closed,"491 Bayshore BlvdSan Francisco, CA 94124",(415) 275-1520,Yes,Yes,No,Street,No,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Divey,Quiet,No,No,Yes,
61,Ro Cafe,https://www.yelp.com/ /biz/ro-cafe-san-francisco-2,"Coffee & Tea,Middle Eastern,Sandwiches",Under $10,4.5 star rating,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,7:00 am-5:30 pm,8:00 am-5:30 pm,"2739 Geary StSan Francisco, CA 94118",(415) 340-9765,Yes,Yes,No,Street,Yes,No,Free,Yes,No,Yes,"Breakfast, Lunch",Yes,Yes,Casual,Hipster,Quiet,No,No,No,
62,Reem’s,https://www.yelp.com/ /biz/reems-san-francisco,"Middle Eastern,Arabian,Street Vendors",Under $10,4.5 star rating,Closed,Closed,Closed,9:00 am-9:00 pm,9:00 am-9:00 pm,8:00 am-2:00 pm,Closed,"San Francisco, CA 94110",(510) 852-9390,No,Yes,No,,Yes,Yes,No,Yes,No,No,Breakfast,Yes,Yes,Casual,,Average,No,No,No,
63,The Chairman Truck,https://www.yelp.com/ /biz/the-chairman-truck-san-francisco,"Food Trucks,Taiwanese",Under $10,4.0 star rating,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,11:00 am-2:00 pm5:00 pm-9:00 pm,"San Francisco, CA 94102",(415) 813-8800,Yes,No,Yes,Street,Yes,No,No,Yes,No,No,Lunch,Yes,Yes,Casual,Casual,Average,No,No,No,
64,El Castillito,https://www.yelp.com/ /biz/el-castillito-san-francisco-2,Mexican,Under $10,4.0 star rating,10:00 am-11:30 pm,10:00 am-11:30 pm,10:00 am-11:30 pm,10:00 am-11:30 pm,10:00 am-12:30 am,10:00 am-12:30 am,10:00 am-11:30 pm,"136 Church StSan Francisco, CA 94114",(628) 400-5723,Yes,No,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
65,Spin City Launderette &amp; Coffee Bar,https://www.yelp.com/ /biz/spin-city-launderette-and-coffee-bar-san-francisco,"Coffee & Tea,Laundromat",Inexpensive,4.5 star rating,7:00 am-11:00 pm,7:00 am-11:00 pm,7:00 am-11:00 pm,7:00 am-11:00 pm,7:00 am-11:00 pm,7:00 am-11:00 pm,7:00 am-11:00 pm,"1299 Sanchez StSan Francisco, CA 94114",(415) 695-2939,Yes,Yes,Yes,Street,Yes,Yes,Free,,,,,,,,,,,,,
66,Bacon Bacon,https://www.yelp.com/ /biz/bacon-bacon-san-francisco-5,"Breakfast & Brunch,Cafes",Under $10,4.0 star rating,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,7:00 am-3:00 pm,8:00 am-3:00 pm,8:00 am-3:00 pm,"205 A Frederick StSan Francisco, CA 94117",(415) 218-4347,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,No,No,No,
67,Sweet Chinito Coffee,https://www.yelp.com/ /biz/sweet-chinito-coffee-san-francisco-2,"Coffee & Tea,Sandwiches,Ice Cream & Frozen Yogurt",Under $10,4.5 star rating,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,6:30 am-6:00 pm,7:00 am-6:00 pm,7:00 am-5:00 pm,"3100 Mission StSan Francisco, CA 94110",(415) 821-3388,Yes,Yes,No,Street,Yes,No,Free,Yes,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Average,No,Yes,No,
68,La Espiga De Oro,https://www.yelp.com/ /biz/la-espiga-de-oro-san-francisco,Mexican,Under $10,4.5 star rating,6:00 am-7:30 pm,6:00 am-7:30 pm,6:00 am-7:30 pm,6:00 am-7:30 pm,6:00 am-7:30 pm,6:00 am-7:30 pm,7:00 am-6:00 pm,"2916 24th StSan Francisco, CA 94110",(415) 826-1363,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Average,No,Yes,No,
69,Street Taco,https://www.yelp.com/ /biz/street-taco-san-francisco,Mexican,Under $10,4.0 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"1607 Haight StSan Francisco, CA 94117",(415) 525-4435,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,No,Yes,No,
70,Tierra Mia Coffee,https://www.yelp.com/ /biz/tierra-mia-coffee-san-francisco,"Coffee & Tea,Coffee Roasteries,Bakeries",Inexpensive,4.5 star rating,7:30 am-5:00 pm,7:30 am-5:00 pm,7:30 am-5:00 pm,7:30 am-5:00 pm,7:30 am-5:00 pm,7:30 am-6:00 pm,7:30 am-6:00 pm,"3188 Mission StSan Francisco, CA 94110",(415) 525-3142,Yes,Yes,No,Street,Yes,Yes,Free,,,No,,,,,,,,,,
71,Palmyra,https://www.yelp.com/ /biz/palmyra-san-francisco,"Mediterranean,Middle Eastern,Syrian",Under $10,4.0 star rating,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,10:00 am-10:00 pm,12:00 pm-10:00 pm,"700 Haight StSan Francisco, CA 94117",(415) 896-4172,Yes,Yes,No,Street,Yes,No,Free,Yes,No,Yes,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
72,Calabria Bros,https://www.yelp.com/ /biz/calabria-bros-san-francisco-2,"Caterers,Sandwiches,Delis",Under $10,5.0 star rating,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-4:00 pm,Closed,"4763 Mission StSan Francisco, CA 94112",(415) 239-2555,Yes,Yes,Yes,Street,Yes,No,No,,No,No,Lunch,Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
73,Hot Press,https://www.yelp.com/ /biz/hot-press-san-francisco-2,"Cafes,Sandwiches,Vegetarian",Under $10,4.5 star rating,11:00 am-8:00 pm,11:30 am-8:30 pm,11:30 am-8:30 pm,11:30 am-8:30 pm,11:30 am-8:30 pm,11:30 am-8:30 pm,Closed,"2966 Mission StSan Francisco, CA 94110",(415) 814-3814,Yes,Yes,Yes,Street,Yes,Yes,Free,Yes,No,Yes,Lunch,Yes,Yes,Casual,Casual,Average,No,Yes,No,
74,Estela’s Fresh Sandwiches,https://www.yelp.com/ /biz/estelas-fresh-sandwiches-san-francisco,"Delis,Juice Bars & Smoothies,Sandwiches",Under $10,4.0 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,"250 Fillmore StSan Francisco, CA 94117",(415) 553-6068,Yes,Yes,Yes,Street,Yes,No,Free,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
75,Lucky 13,https://www.yelp.com/ /biz/lucky-13-san-francisco,Dive Bars,Inexpensive,4.0 star rating,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,11:00 am-2:00 am,"2140 Market StSan Francisco, CA 94114",(415) 487-1313,,No,No,Street,Yes,Yes,,,No,,,,Yes,,Divey,Loud,Full Bar,Yes,,
76,Shotwell’s,https://www.yelp.com/ /biz/shotwells-san-francisco,Pubs,Inexpensive,4.5 star rating,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:30 pm-2:00 am,4:00 pm-1:00 am,"3349 20th StSan Francisco, CA 94110",(415) 648-4104,,No,No,Street,Yes,No,,,No,,,,Yes,,Casual,Average,Beer & Wine Only,Yes,,
77,Truly Mediterranean,https://www.yelp.com/ /biz/truly-mediterranean-san-francisco,Mediterranean,Under $10,4.0 star rating,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-12:00 am,11:00 am-12:00 am,11:00 am-10:00 pm,"3109 16th StSan Francisco, CA 94103",(415) 252-7482,Yes,Yes,No,Street,Yes,Yes,No,No,No,No,Lunch,Yes,No,Casual,,Average,No,No,No,
78,La Taqueria,https://www.yelp.com/ /biz/la-taqueria-san-francisco-2,Mexican,Under $10,4.0 star rating,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-9:00 pm,11:00 am-8:00 pm,"2889 Mission StSan Francisco, CA 94110",(415) 285-7117,Yes,No,No,Street,Yes,Yes,No,No,No,No,"Lunch, Dinner",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
79,Guerrero Market &amp; Deli,https://www.yelp.com/ /biz/guerrero-market-and-deli-san-francisco,"Grocery,Delis,Sandwiches",Under $10,4.5 star rating,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,10:30 am-10:00 pm,11:00 am-10:00 pm,"701 Guerrero StSan Francisco, CA 94110",(415) 647-2530,Yes,Yes,,Street,Yes,No,No,No,No,No,Lunch,Yes,Yes,Casual,Casual,Average,Full Bar,No,No,
80,Wicked Grounds,https://www.yelp.com/ /biz/wicked-grounds-san-francisco,"Coffee & Tea,Adult Entertainment",Inexpensive,4.5 star rating,8:00 am-10:00 pm,8:00 am-10:00 pm,8:00 am-11:00 pm,8:00 am-10:00 pm,8:00 am-10:00 pm,11:00 am-10:00 pm,11:00 am-10:00 pm,"289 8th StSan Francisco, CA 94103",(415) 503-0405,Yes,Yes,No,Street,Yes,No,Free,No,,,,,Yes,,Casual,Average,No,No,,
81,Diamond Cafe,https://www.yelp.com/ /biz/diamond-cafe-san-francisco,"Cafes,American (New)",Under $10,4.5 star rating,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,7:00 am-4:00 pm,"751 Diamond StSan Francisco, CA 94114",(415) 655-3674,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Brunch, Lunch",Yes,No,Casual,Casual,Quiet,No,No,No,
82,L&amp;G Vietnamese Sandwich,https://www.yelp.com/ /biz/l-and-g-vietnamese-sandwich-san-francisco,"Vietnamese,Sandwiches",Under $10,4.5 star rating,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,"602 Eddy StSan Francisco, CA 94109",(415) 345-1878,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,,Average,No,No,No,
83,The Boy’s Deli,https://www.yelp.com/ /biz/the-boys-deli-san-francisco,"Delis,Meat Shops,Sandwiches",Under $10,4.5 star rating,11:00 am-7:45 pm,11:00 am-7:45 pm,11:00 am-7:45 pm,11:00 am-7:45 pm,11:00 am-6:45 pm,11:00 am-6:45 pm,11:00 am-5:45 pm,"2222 Polk StSan Francisco, CA 94109",(415) 776-3099,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,Yes,Lunch,Yes,No,Casual,Casual,Average,Full Bar,Yes,No,
84,Réveille Coffee Co.,https://www.yelp.com/ /biz/r%C3%A9veille-coffee-co-san-francisco-6,"Coffee & Tea,Cafes",Under $10,4.0 star rating,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,"4076 18th StSan Francisco, CA 94114",(415) 789-6258,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,Breakfast,No,No,Casual,Hipster,Average,No,No,No,
85,Four Barrel Coffee,https://www.yelp.com/ /biz/four-barrel-coffee-san-francisco,Coffee & Tea,Inexpensive,4.0 star rating,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,"375 Valencia StSan Francisco, CA 94103",(415) 252-0800,Yes,Yes,Yes,Street,Yes,Yes,No,No,,,,,,,,,,,,
86,Cafeto Coffee Shop,https://www.yelp.com/ /biz/cafeto-coffee-shop-san-francisco-2,"Coffee & Tea,Bagels,Juice Bars & Smoothies",Inexpensive,4.5 star rating,5:30 am-6:30 pm,5:30 am-6:30 pm,5:30 am-6:30 pm,5:30 am-6:30 pm,5:30 am-6:30 pm,6:00 am-6:30 pm,7:00 am-4:00 pm,"111 Richland AveSan Francisco, CA 94110",(415) 970-9090,Yes,Yes,Yes,Street,Yes,Yes,Free,No,,,,,,,,,,,,
87,Sweet Aha!,https://www.yelp.com/ /biz/sweet-aha-san-francisco-2,"Vegan,Bakeries,Cupcakes",Under $10,5.0 star rating,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,"San Francisco, CA 94103",(415) 839-2138,Yes,No,,,No,Yes,Paid,Yes,No,Yes,"Breakfast, Dessert",Yes,Yes,Casual,,Average,No,No,No,
88,Philz Coffee,https://www.yelp.com/ /biz/philz-coffee-san-francisco-22,Coffee & Tea,Inexpensive,4.5 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,"1775 17th StSan Francisco, CA 94107",(415) 814-8096,Yes,Yes,Yes,Street,Yes,Yes,Free,,,,,,,,,,,,,
89,Art’s Cafe,https://www.yelp.com/ /biz/arts-cafe-san-francisco,"Diners,Korean,American (Traditional)",Under $10,4.0 star rating,Closed,7:00 am-2:30 pm,7:00 am-2:30 pm,7:00 am-2:30 pm,7:00 am-2:30 pm,7:00 am-3:30 pm,7:30 am-3:00 pm,"747 Irving StSan Francisco, CA 94122",(415) 665-7440,Yes,No,No,Street,Yes,No,No,No,No,No,"Breakfast, Brunch",Yes,No,Casual,Casual,Average,No,No,Yes,
90,Cafe International,https://www.yelp.com/ /biz/cafe-international-san-francisco,"Coffee & Tea,Sandwiches,Desserts",Under $10,4.0 star rating,7:00 am-3:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,7:00 am-9:00 pm,7:30 am-9:00 pm,8:00 am-9:00 pm,"508 Haight StSan Francisco, CA 94117",(415) 552-7390,Yes,No,No,Street,Yes,Yes,Free,No,No,No,Breakfast,Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
91,Frena,https://www.yelp.com/ /biz/frena-san-francisco,"Bakeries,Kosher,Donuts",Under $10,4.5 star rating,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-8:00 pm,8:00 am-2:30 pm,Closed,8:00 am-8:00 pm,"132 6th StSan Francisco, CA 94103",(628) 444-3666,Yes,Yes,Yes,Street,Yes,No,No,Yes,No,No,"Breakfast, Lunch",Yes,No,Casual,Casual,Quiet,No,No,No,
92,Taqueria Vallarta,https://www.yelp.com/ /biz/taqueria-vallarta-san-francisco,Mexican,Under $10,4.0 star rating,8:00 am-1:00 am,8:00 am-1:00 am,8:00 am-1:00 am,8:00 am-1:00 am,8:00 am-3:30 am,8:00 am-3:30 am,8:00 am-1:00 am,"3033 24th StSan Francisco, CA 94110",(415) 826-8116,Yes,Yes,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner, Late Night",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,Yes,No,
93,Last Call Bar,https://www.yelp.com/ /biz/last-call-bar-san-francisco-2,"Gay Bars,Dive Bars,Pubs",Inexpensive,4.5 star rating,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,12:00 pm-2:00 am,"3988 18th StSan Francisco, CA 94114",(415) 861-1310,,No,,Street,Yes,No,,,No,,,,Yes,,Casual,Average,Full Bar,Yes,,
94,The Black Horse London Pub,https://www.yelp.com/ /biz/the-black-horse-london-pub-san-francisco,Pubs,Inexpensive,4.5 star rating,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,5:00 pm-12:00 am,2:00 pm-12:00 am,11:00 am-12:00 am,11:00 am-12:00 am,"1514 Union StSan Francisco, CA 94123",(415) 928-2414,,No,No,Street,Yes,No,,,No,,,,No,,Casual,Average,Beer & Wine Only,Yes,,
95,DragonEats,https://www.yelp.com/ /biz/dragoneats-san-francisco-7,Vietnamese,Under $10,4.5 star rating,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-6:00 pm,11:00 am-5:00 pm,"1671 Haight StSan Francisco, CA 94117",(415) 522-6689,Yes,Yes,No,Street,Yes,No,No,Yes,No,No,Lunch,Yes,No,Casual,,Average,No,No,No,
96,Coffee Bar,https://www.yelp.com/ /biz/coffee-bar-san-francisco,"Coffee & Tea,Sandwiches",Under $10,4.0 star rating,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,7:00 am-5:00 pm,8:00 am-5:00 pm,8:00 am-5:00 pm,"1890 Bryant StSan Francisco, CA 94110",(415) 551-8100,Yes,Yes,No,Street,Yes,Yes,Free,No,No,No,"Breakfast, Lunch",No,Yes,Casual,Hipster,Average,Beer & Wine Only,No,No,
97,RAW - A Juice Company,https://www.yelp.com/ /biz/raw-a-juice-company-san-francisco-7,"Juice Bars & Smoothies,Fruits & Veggies,Live/Raw Food",Under $10,5.0 star rating,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,8:30 am-5:00 pm,9:00 am-5:00 pm,9:00 am-5:00 pm,"2175 Market StreetSan Francisco, CA 94114",(415) 463-0623,Yes,Yes,,,Yes,Yes,Free,Yes,No,Yes,,Yes,Yes,Casual,,Average,No,Yes,No,
98,Love N Haight Deli,https://www.yelp.com/ /biz/love-n-haight-deli-san-francisco,"Sandwiches,Vegan,Vegetarian",Under $10,4.0 star rating,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-2:00 am,11:30 am-1:00 am,"553 Haight StSan Francisco, CA 94117",(415) 252-8190,Yes,No,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Quiet,No,No,No,
99,Tortas Los Picudos,https://www.yelp.com/ /biz/tortas-los-picudos-san-francisco,"Mexican,Juice Bars & Smoothies,Sandwiches",Under $10,4.5 star rating,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,7:00 am-8:00 pm,"2969 24th StSan Francisco, CA 94110",(415) 824-4199,Yes,Yes,No,Street,Yes,No,No,No,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
100,The Chairman,https://www.yelp.com/ /biz/the-chairman-san-francisco-2,Taiwanese,Under $10,4.5 star rating,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-7:00 pm,"670 Larkin StSan Francisco, CA 94109",(415) 813-8800,Yes,Yes,No,Street,No,No,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,No,No,No,
101,Philz Coffee,https://www.yelp.com/ /biz/philz-coffee-san-francisco-16,Coffee & Tea,Inexpensive,4.5 star rating,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,6:00 am-6:00 pm,7:00 am-6:00 pm,7:00 am-6:00 pm,"1258 Minnesota StSan Francisco, CA 94107",(415) 423-1474,Yes,Yes,Yes,Street,Yes,Yes,Free,No,,,,,,,,,,,,
102,Taqueria Cancún,https://www.yelp.com/ /biz/taqueria-canc%C3%BAn-san-francisco-5,Mexican,Under $10,4.0 star rating,10:00 am-1:00 am,Closed,10:00 am-1:00 am,10:00 am-1:00 am,10:00 am-2:00 am,10:00 am-2:00 am,10:00 am-1:30 am,"2288 Mission StSan Francisco, CA 94110",(415) 252-9560,Yes,No,No,Street,Yes,No,No,No,No,No,"Lunch, Dinner, Late Night",Yes,Yes,Casual,Casual,Average,Beer & Wine Only,No,No,
103,Tacorea,https://www.yelp.com/ /biz/tacorea-san-francisco,"Mexican,Korean,Latin American",Under $10,4.5 star rating,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,11:30 am-3:00 pm6:00 pm-9:00 pm,Closed,"809 Bush StSan Francisco, CA 94108",(415) 885-1325,Yes,Yes,Yes,Street,Yes,Yes,Free,No,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,
104,Cafe Sis,https://www.yelp.com/ /biz/cafe-sis-san-francisco,"Cafes,Sandwiches",Under $10,5.0 star rating,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,8:00 am-7:00 pm,Closed,"402 Balboa StSan Francisco, CA 94118",,Yes,Yes,Yes,,Yes,No,Free,No,No,No,Lunch,Yes,No,Casual,"Casual, Trendy",Quiet,No,No,No,
105,Chiotras Grocery,https://www.yelp.com/ /biz/chiotras-grocery-san-francisco,"Grocery,Delis",Under $10,4.5 star rating,7:30 am-7:30 pm,7:30 am-7:00 pm,7:30 am-7:00 pm,7:30 am-7:00 pm,7:30 am-7:30 pm,8:30 am-7:30 pm,8:30 am-6:00 pm,"858 Rhode Island StSan Francisco, CA 94107",(415) 824-2353,Yes,Yes,,Street,Yes,Yes,No,No,No,No,Lunch,Yes,No,Casual,Casual,Quiet,Beer & Wine Only,No,No,
106,El Rio,https://www.yelp.com/ /biz/el-rio-san-francisco,"Music Venues,Dive Bars",Inexpensive,4.0 star rating,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,1:00 pm-2:00 am,"3158 Mission StSan Francisco, CA 94110",(415) 282-3325,,No,No,Street,Yes,Yes,,,No,,,No,Yes,,Divey,Loud,Full Bar,No,,
107,Zaytoon Mediterranean Wraps,https://www.yelp.com/ /biz/zaytoon-mediterranean-wraps-san-francisco,"Mediterranean,Sandwiches",Under $10,4.0 star rating,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,11:30 am-9:00 pm,"1136 Valencia StSan Francisco, CA 94110",(415) 824-1787,Yes,Yes,Yes,Street,Yes,Yes,No,Yes,No,No,Lunch,Yes,No,Casual,Casual,Average,Beer & Wine Only,Yes,No,
108,Temo Cafe,https://www.yelp.com/ /biz/temo-cafe-san-francisco,"Coffee & Tea,Cafes",Under $10,4.5 star rating,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,6:00 am-7:00 pm,7:00 am-7:00 pm,7:00 am-7:00 pm,"3000 24th StSan Francisco, CA 94110",(415) 829-2822,Yes,Yes,Yes,Street,Yes,No,Free,No,No,No,"Breakfast, Lunch",Yes,Yes,Casual,Casual,Quiet,No,Yes,No,
109,Noc Noc,https://www.yelp.com/ /biz/noc-noc-san-francisco,Lounges,Inexpensive,4.0 star rating,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,5:00 pm-2:00 am,3:00 pm-2:00 am,3:00 pm-2:00 am,"557 Haight StSan Francisco, CA 94117",(415) 861-5811,,Yes,No,Street,Yes,No,,,No,,,,Yes,,Divey,Average,Beer & Wine Only,No,,
110,Alamo Square Market &amp; Deli,https://www.yelp.com/ /biz/alamo-square-market-and-deli-san-francisco-2,"Grocery,Sandwiches,Delis",Under $10,4.5 star rating,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-9:00 pm,8:00 am-10:00 pm,9:00 am-10:00 pm,9:00 am-9:00 pm,"535 Scott StSan Francisco, CA 94117",(415) 861-7120,Yes,Yes,No,Street,No,Yes,No,No,No,No,Lunch,Yes,No,Casual,Casual,Quiet,Beer & Wine Only,No,No,
